AgentID;Distance
0;19.613509182427062
0;97.06112275492464
0;102.09091844152923
0;11.419549942434022
0;50.73040679072703
0;46.06540599641372
0;23.17161621855322
0;32.846200456477625
0;19.16356218712261
0;17.142790937114288
0;259.22826768989256
0;11.98752703562321
0;153.7037517902897
0;36.82234990342307
0;13.695630008191522
0;53.47233137492331
0;11.307233732199917
0;11.913282840162369
0;44.91902227887881
0;8.558255891792635
0;29.97226223046952
0;73.98504269390425
0;74.07040439130908
0;111.43050969758346
0;37.97002246427179
0;41.27114654577678
0;12.987158493193828
0;92.61644436578638
0;59.18431394751633
0;101.55721480337138
0;131.32230144350214
0;131.32230144350214
0;101.55721480337138
0;78.00815203576927
0;73.94835328776705
0;76.67547868469703
0;78.81932461318713
0;23.997073062808624
0;60.630359542010424
0;107.2315861951756
0;12.664714044980368
0;85.8365707844775
0;10.187992275466742
0;12.321224759035903
0;7.659142548727644
0;18.11608029051255
0;155.5370000629862
0;56.47449413104723
0;14.014999814777898
0;14.20778436611047
0;49.216256615740434
0;236.53529935113622
0;52.41753965883404
0;44.17014289256634
0;7.849571817275618
0;22.017639437649077
0;10.792986172893116
0;37.87460774179947
0;22.154215536604102
0;3.62646387724186
0;66.76944384427586
0;26.730723207005774
0;11.280499123276513
0;54.07071258962273
0;114.79089796931706
0;95.66083859982606
2;11.16782898065891
2;29.123481088550598
0;73.59260169874025
2;48.65143842750658
2;10.31225444541269
0;24.34580380228119
2;57.835764931917325
0;29.361331767683858
0;18.980011504738965
0;61.29872410238707
2;72.22384996573457
0;8.550650621897466
0;33.825274701710256
0;16.700666228113104
2;65.16805424443443
0;28.819287209112268
0;4.626898854265549
0;64.87600338733432
2;142.85666445949633
0;29.138124644272118
0;21.56993826595017
0;21.67293753490383
0;141.1658591967883
2;116.99192375418671
0;141.1658591967883
2;83.00336090520715
0;21.67293753490383
0;21.56993826595017
0;29.138124644272118
0;35.73915661329936
2;73.95381489032376
0;24.14433630512711
0;10.51469873085549
0;29.151679566149898
2;74.28134220913022
0;62.697224289949105
0;64.79004953195887
2;102.19087352848742
0;48.94467717179544
0;13.034482972531462
0;69.98760950227715
0;38.89808351792881
2;73.71398689417317
0;77.82376267306543
0;52.46828446241891
2;154.097913166053
0;57.41589413292903
0;32.56179598253466
0;10.133863826234634
0;119.73689917307932
2;60.61341262937958
2;56.240796030653534
2;56.240796030653534
2;60.61341262937958
2;17.543644565672924
2;59.473025008016904
2;155.55559951308055
2;75.75258230062568
2;104.93336713494433
2;104.06992385922737
2;72.8024556075468
2;14.132824503455703
2;19.84385872839762
2;60.84482751145878
2;14.18138988980565
2;22.63520918988618
2;23.453057331892204
2;124.35589146065249
2;16.822300388358542
2;68.49074632015434
2;10.727415579920255
2;13.042371938642624
2;83.12209964755849
2;14.333163967325577
2;267.07385815813893
2;59.51452384267081
2;94.52781744557024
2;31.524430446217313
2;22.063656612575187
2;14.230319907320881
2;31.632589511584392
2;79.32577378943496
2;89.45424961298431
2;87.2542861317243
2;42.705158976625384
2;47.567239606312135
2;15.800605658121256
2;15.523645519326562
2;20.17531166633077
2;123.24792911804175
2;25.63900029359498
2;65.5733530027782
2;49.9748974043047
2;46.453576065305825
2;92.15203416588541
2;4.9814215611922394
2;158.85054758847403
2;88.13935548725404
2;64.42732730469362
2;6.472011348572628
2;166.25485598360137
2;74.21477718486744
2;27.82800808906512
2;154.12470712824225
2;23.755095001405504
2;45.20203588935385
2;11.431634774432473
2;21.50042200581305
2;44.88001693148967
2;16.567148539459456
2;61.48992796191781
2;7.52774546217855
2;5.0609356705923085
2;18.05634784044943
2;57.13903801380895
2;11.482013740964481
2;248.1740442237754
2;28.80400850052275
2;53.81017622985912
2;10.133863826234634
2;119.73689917307932
3;57.13903801380895
3;11.482013740964481
3;248.1740442237754
3;83.12209964755849
3;13.070113684900116
3;11.074461785009593
3;68.30841668012755
3;17.211450086667824
3;124.35589146065249
3;23.453057331892204
3;22.63520918988618
3;20.649266071203822
3;4.532333317743266
3;104.5178356982823
3;104.2554247478558
3;80.65258033267955
3;153.17714334113015
3;5.602660852257972
3;39.18188441119048
3;11.95959946474068
3;45.04883116690235
3;112.6165864927631
3;128.8474085316253
3;91.11679400640777
3;91.11679400640777
3;128.8474085316253
3;112.6165864927631
3;45.04883116690235
3;11.95959946474068
3;39.18188441119048
3;17.239539179322826
3;78.29420327486659
3;96.05280323875928
3;155.55559951308055
3;75.75258230062568
3;104.93336713494433
3;104.06992385922737
3;72.8024556075468
3;14.132824503455703
3;19.84385872839762
3;60.84482751145878
3;14.18138988980565
3;22.63520918988618
3;23.453057331892204
3;124.35589146065249
3;16.822300388358542
3;68.49074632015434
3;10.727415579920255
3;13.042371938642624
3;83.12209964755849
3;28.80400850052275
3;53.81017622985912
3;10.133863826234634
3;119.73689917307932
3;154.1799124313882
3;19.613509182427062
3;37.302626691509076
3;47.05158985126909
3;143.04533422010718
3;79.07510806123663
3;121.98863234265443
3;225.18224569382386
3;73.96335492485298
3;73.96335492485298
3;34.581707300179986
3;32.1924257576714
3;14.769867748274152
3;89.94314773366965
3;204.11029272364664
3;234.48460873667094
3;20.736479006144915
3;35.73915661329936
3;24.14433630512711
3;10.51469873085549
3;29.151679566149898
3;62.697224289949105
3;64.79004953195887
3;48.94467717179544
3;13.034482972531462
3;69.98760950227715
3;38.89808351792881
3;77.82376267306543
3;52.46828446241891
3;57.41589413292903
3;32.56179598253466
3;10.133863826234634
3;119.73689917307932
1;123.24792911804175
1;25.63900029359498
1;65.5733530027782
1;5.732081295424986
1;142.8266161740562
1;90.52748335507934
1;88.13935548725404
1;64.42732730469362
1;28.67010707618773
1;138.94568429298954
1;100.48952474522947
1;68.86775718569196
1;60.68491146159361
1;51.29766059383297
1;51.29766059383297
1;60.68491146159361
1;68.86775718569196
1;150.39571654771294
1;68.57061253234707
1;22.309499369048968
1;8.842373983892795
1;16.22364313595072
1;10.532670924458653
1;26.423730278872664
1;48.5109106733268
1;144.0365995963972
1;34.694819189593105
1;57.96099835535512
1;31.439732046018968
1;23.17161621855322
1;32.846200456477625
1;19.16356218712261
1;17.142790937114288
1;7.52774546217855
1;5.0609356705923085
1;18.05634784044943
1;57.13903801380895
1;11.482013740964481
1;248.1740442237754
1;83.12209964755849
1;13.070113684900116
1;11.074461785009593
1;68.30841668012755
1;17.211450086667824
1;124.35589146065249
1;23.453057331892204
1;22.63520918988618
1;20.649266071203822
1;4.532333317743266
1;104.5178356982823
1;104.2554247478558
1;80.65258033267955
1;153.17714334113015
1;5.602660852257972
1;17.239539179322826
1;78.29420327486659
1;96.05280323875928
1;59.473025008016904
1;59.473025008016904
1;155.55559951308055
1;75.75258230062568
1;104.93336713494433
1;104.06992385922737
1;72.8024556075468
1;14.132824503455703
1;19.84385872839762
1;60.84482751145878
1;14.18138988980565
1;22.63520918988618
1;23.453057331892204
1;124.35589146065249
1;16.822300388358542
1;68.49074632015434
1;10.727415579920255
1;13.042371938642624
1;83.12209964755849
1;28.80400850052275
1;53.81017622985912
1;10.133863826234634
1;119.73689917307932
0;89.58738264141526
0;112.13538447268476
0;52.46828446241891
0;77.82376267306543
0;32.54170989499388
0;16.152059192040127
0;27.13125004809625
0;29.123481088550598
0;48.65143842750658
0;67.15515954005788
0;86.35683687636902
0;86.35683687636902
0;67.15515954005788
0;48.65143842750658
0;29.123481088550598
0;27.13125004809625
0;16.152059192040127
0;32.54170989499388
0;77.82376267306543
0;52.46828446241891
0;57.41589413292903
0;32.56179598253466
0;84.77723641625283
0;267.07385815813893
0;59.51452384267081
0;17.142790937114288
0;259.22826768989256
0;11.98752703562321
0;153.7037517902897
0;36.82234990342307
0;13.695630008191522
0;53.47233137492331
0;11.307233732199917
0;11.913282840162369
0;44.91902227887881
0;8.558255891792635
0;25.45735580025818
0;25.45735580025818
0;29.97226223046952
0;73.98504269390425
0;74.07040439130908
0;111.43050969758346
0;37.97002246427179
0;41.27114654577678
0;12.987158493193828
0;92.61644436578638
0;59.18431394751633
0;101.55721480337138
0;131.32230144350214
0;131.32230144350214
0;101.55721480337138
0;78.00815203576927
0;73.94835328776705
0;76.67547868469703
0;78.81932461318713
0;23.997073062808624
0;60.630359542010424
0;107.2315861951756
0;12.664714044980368
0;85.8365707844775
0;10.187992275466742
0;4.433194565819626
0;10.868613260053694
0;94.81355072942155
0;165.2882564548386
0;31.61036186555253
0;155.76044867936764
0;54.029403293148185
0;21.230029636411494
0;5.0609356705923085
0;18.05634784044943
0;57.13903801380895
0;11.482013740964481
0;248.1740442237754
0;28.80400850052275
0;53.81017622985912
0;32.56179598253466
0;57.41589413292903
0;52.46828446241891
0;77.82376267306543
0;77.82376267306543
0;52.46828446241891
0;57.41589413292903
0;32.56179598253466
0;10.133863826234634
0;119.73689917307932
0;154.1799124313882
0;19.613509182427062
0;37.302626691509076
0;47.05158985126909
0;73.59260169874025
0;24.34580380228119
0;29.361331767683858
0;18.980011504738965
0;61.29872410238707
0;8.550650621897466
0;8.550650621897466
0;56.76623303846517
0;8.119444160836581
0;22.493509361382316
0;48.91599915219219
0;73.59260169874025
0;95.66083859982606
0;114.79089796931706
0;54.07071258962273
0;11.280499123276513
0;26.730723207005774
0;80.45438618620908
0;53.56254132805704
0;28.34796810706379
0;7.434628869422207
0;31.632589511584392
0;79.32577378943496
0;89.45424961298431
0;87.2542861317243
0;42.705158976625384
0;47.567239606312135
0;15.800605658121256
0;10.8577656903516
0;13.519708815403492
0;26.145025745323636
0;34.04013591550763
0;25.357116899698976
0;139.15079920367444
0;30.249862533869937
0;30.249862533869937
0;77.69518905863227
0;10.981039503476424
0;32.626882108610054
0;70.04090353299188
0;46.33372094392402
0;34.04013591550763
0;25.357116899698976
0;79.90410993949432
0;27.528015398463378
0;60.793957892994065
0;11.913282840162369
0;44.91902227887881
0;8.558255891792635
0;29.97226223046952
0;73.98504269390425
0;74.07040439130908
0;111.43050969758346
0;37.97002246427179
0;41.27114654577678
0;12.987158493193828
0;92.61644436578638
0;59.18431394751633
0;101.55721480337138
0;131.32230144350214
0;131.32230144350214
0;101.55721480337138
0;78.00815203576927
0;73.94835328776705
0;76.67547868469703
0;78.81932461318713
0;23.997073062808624
0;60.630359542010424
0;107.2315861951756
0;12.664714044980368
0;85.8365707844775
0;10.187992275466742
0;4.433194565819626
0;10.868613260053694
0;94.81355072942155
0;165.2882564548386
0;31.61036186555253
0;155.76044867936764
0;54.029403293148185
0;21.230029636411494
0;15.028678409568576
0;19.16356218712261
0;32.846200456477625
0;23.17161621855322
0;46.06540599641372
0;138.43075666123485
0;22.505551860587236
0;96.81284867855429
0;84.16987187891776
0;141.91540548464053
0;112.13538447268476
0;57.41589413292903
0;32.56179598253466
0;10.133863826234634
0;119.73689917307932
0;89.58738264141526
0;112.13538447268476
0;57.41589413292903
0;32.56179598253466
0;84.77723641625283
0;14.333163967325577
0;83.12209964755849
0;13.070113684900116
0;11.074461785009593
0;68.30841668012755
0;17.211450086667824
0;124.35589146065249
0;23.453057331892204
0;22.63520918988618
0;20.649266071203822
0;4.532333317743266
0;104.5178356982823
0;104.2554247478558
0;80.65258033267955
0;153.17714334113015
0;5.602660852257972
0;17.239539179322826
0;78.29420327486659
0;96.05280323875928
0;59.473025008016904
0;59.473025008016904
0;155.55559951308055
0;75.75258230062568
0;104.93336713494433
0;104.06992385922737
0;130.32708523046256
0;72.30265103941117
0;7.838774597541277
0;64.37679946486621
0;141.04613761987338
0;65.17445860691039
0;74.24833104482732
0;61.59783969481207
0;11.16782898065891
0;27.13125004809625
0;16.152059192040127
0;35.57095366173445
0;69.98760950227715
0;13.034482972531462
0;48.94467717179544
0;64.79004953195887
0;62.697224289949105
0;29.151679566149898
0;10.51469873085549
0;24.14433630512711
0;50.948033193792945
0;21.56993826595017
0;21.67293753490383
0;253.28895037702534
0;48.50816980283331
0;56.75323540337989
0;50.02318093257014
0;79.02580640193362
0;89.94314773366965
0;89.94314773366965
0;204.11029272364664
0;234.48460873667094
0;20.736479006144915
0;35.73915661329936
0;24.14433630512711
0;10.51469873085549
0;29.151679566149898
0;62.697224289949105
0;64.79004953195887
0;48.94467717179544
0;13.034482972531462
0;69.98760950227715
0;38.89808351792881
0;13.648980858038332
0;79.66453522742678
0;91.73966854119858
0;32.58078737836618
0;66.30774138034666
0;31.284865538083338
0;107.5544196612418
0;72.30265103941117
0;7.838774597541277
0;64.37679946486621
0;141.04613761987338
0;72.3085936424377
0;72.64168447366355
0;31.284865538083338
0;107.5544196612418
0;72.30265103941117
0;7.838774597541277
0;64.37679946486621
